Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,24.2,Spin,Short Ball,73 km/h,Square Drive,4
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,24.3,Spin,Leg Spin,80 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,24.5,Spin,Outswinger,78 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,25.1,Spin,Leg Spin,78 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,25.6,Spin,Yorker,80 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,26.1,Spin,Yorker,75 km/h,Square Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,26.3,Spin,Leg Spin,87 km/h,Off Drive,2
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,26.3,Spin,Inswinger,78 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,26.4,Spin,Yorker,80 km/h,On Drive,W
2022-01-21 00:00:00,Paarl,ODI,South Africa,Aiden Markram,Right-arm,11.5,Spin,Off Spin,72 km/h,Square Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,11.6,Spin,Inswinger,80 km/h,Square Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,12.2,Spin,Full Toss,82 km/h,Back Foot Defence,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,12.3,Spin,Straight Seam,78 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,12.4,Spin,Outswinger,84 km/h,Cover Drive,W
2022-01-23 00:00:00,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,4.2,Fast,Yorker,135 km/h,Square Drive,4
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,4.3,Fast,Outswinger,138 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,4.4,Fast,Outswinger,140 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,4.5,Fast,Outswinger,135 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,5.3,Fast,Bouncer,132 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,5.4,Fast,Inswinger,135 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,5.5,Fast,Bouncer,138 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,6.1,Fast,Outswinger,140 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,6.2,Fast,Straight Seam,135 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,6.3,Fast,Bouncer,138 km/h,Square Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,6.4,Fast,Outswinger,135 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,7.1,Fast,Inswinger,138 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,7.2,Fast,Outswinger,140 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,8.2,Fast,Inswinger,130 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,8.3,Fast,Full Toss,137 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,8.4,Fast,Outswinger,145 km/h,Forward Defence,0
2022,Cape Town,ODI,South Africa,Lungi Ngidi,Right-arm,8.5,Fast,Inswinger,135 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,9.1,Fast,Outswinger,133 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,9.2,Fast,Straight Seam,138 km/h,Square Drive,2
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,9.3,Fast,Outswinger,140 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,10.1,Fast,Yorker,140 km/h,Forward Defence,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,10.1,Fast,Outswinger,140 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,10.2,Fast,Short Ball,130 km/h,Forward Defence,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,10.3,Fast,Straight Seam,145 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,11.1,Fast,Short Ball,138 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Dwaine Pretorius,Right-arm,11.3,Fast,Bouncer,140 km/h,Back Foot Defence,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,12.1,Fast,Outswinger,135 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,12.4,Fast,Yorker,135 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,12.5,Fast,Inswinger,130 km/h,Sweep,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,13.1,Spin,Leg Spin,78 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,13.4,Spin,Outswinger,72 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,13.6,Spin,Yorker,75 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,14.1,Fast,Outswinger,140 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,14.2,Fast,Short Ball,141 km/h,On Drive,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,14.3,Fast,Bouncer,140 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,15.1,Spin,Inswinger,72 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,15.3,Spin,Straight Seam,80 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,16.3,Fast,Bouncer,137 km/h,Square Drive,2
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,16.4,Fast,Outswinger,140 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,16.5,Fast,Slower Ball,132 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,17.4,Spin,Outswinger,83 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,17.5,Spin,Yorker,80 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,18.3,Fast,Short Ball,145 km/h,On Drive,4
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,18.4,Fast,Outswinger,148 km/h,Off Drive,4
2022,Cape Town,ODI,South Africa,Sisanda Magala,Right-arm,18.5,Fast,Outswinger,130 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,19.2,Spin,Straight Seam,74 km/h,Back Foot Defence,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,19.3,Spin,Leg Spin,79 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,19.5,Spin,Inswinger,75 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,20.1,Fast,Bouncer,135 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,20.6,Fast,Slower Ball,148 km/h,Square Drive,2
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,21.2,Spin,Inswinger,85 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,21.5,Spin,Leg Spin,80 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,21.6,Spin,Leg Spin,82 km/h,Square Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,22.3,Fast,Inswinger,138 km/h,Forward Defence,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,22.3,Fast,Short Ball,136 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,22.4,Fast,Outswinger,143 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,22.5,Fast,Inswinger,135 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,23.1,Spin,Leg Spin,83 km/h,Off Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,23.5,Spin,Outswinger,75 km/h,Forward Defence,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,23.6,Spin,Straight Seam,80 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,24.1,Fast,Outswinger,138 km/h,Cover Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,24.2,Fast,Bouncer,130 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,24.3,Fast,Short Ball,137 km/h,Cover Drive,4
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,24.4,Fast,Bouncer,145 km/h,On Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,24.5,Fast,Leg Spin,135 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,25.6,Spin,Yorker,88 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,26.1,Fast,Yorker,138 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,26.5,Fast,Straight Seam,140 km/h,On Drive,0
2022,Cape Town,ODI,South Africa,Andile Phehlukwayo,Right-arm,26.6,Fast,Bouncer,140 km/h,Cover Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,27.1,Spin,Inswinger,78 km/h,Square Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,27.2,Spin,Bouncer,85 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,27.3,Spin,Yorker,75 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,27.5,Spin,Yorker,76 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,28.3,Spin,Outswinger,85 km/h,On Drive,1
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,28.5,Spin,Short Ball,80 km/h,Square Drive,4
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,28.6,Spin,Leg Spin,77 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,29.2,Spin,Topspin ,85 km/h,Sweep,2
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,29.3,Spin,Off Spin,82 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,29.4,Spin,Leg Spin,75 km/h,Square Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,29.5,Spin,Outswinger,76 km/h,Sweep,2
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,29.6,Spin,Leg Spin,85 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,30.2,Spin,Off Spin,80 km/h,On Drive,0
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,30.3,Spin,Inswinger,82 km/h,Off Drive,0
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,30.4,Spin,Short Ball,88 km/h,Square Drive,1
2022,Cape Town,ODI,South Africa,Aiden Markram,Right-arm,30.6,Spin,Outswinger,87 km/h,On Drive,0
2022,Cape Town,ODI,South Africa,Keshav Maharaj,Left-arm,31.4,Spin,Yorker,85 km/h,Off Drive,w
2022-02-06 00:00:00,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,13.2,Fast,Inswinger,132 km/h,Forward Defence,4
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,13.3,Fast,Short Ball,130 km/h,Square Drive,4
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,13.3,Fast,Bouncer,145 km/h,Pull Shot,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,13.4,Fast,Bouncer,135 km/h,Off Drive,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,13.5,Fast,Bouncer,130 km/h,Pull Shot,W
2022-02-09 00:00:00,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.3,Fast,Short Ball,140 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.4,Fast,Slower Ball,130 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.5,Fast,Straight Seam,135 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.6,Fast,Short Ball,130 km/h,Square Drive,1
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,4.1,Fast,Outswinger,138 km/h,Cover Drive,4
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,4.2,Fast,Yorker,137 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,4.3,Fast,Outswinger,138 km/h,Cover Drive,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,4.4,Fast,Bouncer,135 km/h,On Drive,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,4.5,Fast,Inswinger,130 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,5.1,Fast,Short Ball,138 km/h,Off Drive,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,5.2,Fast,Short Ball,137 km/h,On Drive,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,5.3,Fast,Outswinger,135 km/h,Pull Shot,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,5.4,Fast,Inswinger,138 km/h,Square Drive,1
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,6.1,Fast,Outswinger,137 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,6.2,Fast,Short Ball,135 km/h,Off Drive,1
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,7.1,Fast,Short Ball,138 km/h,Pull Shot,1
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,8.1,Fast,Yorker,135 km/h,Square Drive,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,8.2,Fast,Short Ball,138 km/h,Square Drive,0
2022,Ahmedabad,ODI,West Indies,Kemar Roach,Right-arm,8.3,Fast,Short Ball,137 km/h,Sweep,1
2022,Ahmedabad,ODI,West Indies,Jason Holder,Right-arm,10.1,Fast,Straight Seam,135 km/h,Square Drive,0
2022,Ahmedabad,ODI,West Indies,Jason Holder,Right-arm,10.2,Fast,Inswinger,138 km/h,Square Drive,1
2022,Ahmedabad,ODI,West Indies,Jason Holder,Right-arm,10.4,Fast,Inswinger,135 km/h,Off Drive,0
2022,Ahmedabad,ODI,West Indies,Jason Holder,Right-arm,10.5,Fast,Straight Seam,145 km/h,Forward Defence,0
2022,Ahmedabad,ODI,West Indies,Jason Holder,Right-arm,10.6,Fast,Inswinger,145 km/h,Square Drive,0
2022,Ahmedabad,ODI,West Indies,Odean Smith,Right-arm,11.2,Fast,Short Ball,140 km/h,On Drive,0
2022,Ahmedabad,ODI,West Indies,Odean Smith,Right-arm,11.3,Fast,Short Ball,145 km/h,Cover Drive,4
2022-02-11 00:00:00,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.4,Fast,Outswinger,135 km/h,Cover Drive,0
2022,Ahmedabad,ODI,West Indies,Alzarri Joseph,Right-arm,3.5,Fast,Googly,140 km/h,Sweep,W
2022-07-14 00:00:00,London,ODI,England,Reece Topley,Left-arm,2.5,Fast,Outswinger,145 km/h,Sweep,0
2022,London,ODI,England,David Willey,Left-arm,3.1,Fast,Outswinger,135 km/h,Forward Defence,0
2022,London,ODI,England,David Willey,Left-arm,3.2,Fast,Outswinger,140 km/h,Forward Defence,0
2022,London,ODI,England,David Willey,Left-arm,3.3,Fast,Yorker,145 km/h,Cover Drive,0
2022,London,ODI,England,David Willey,Left-arm,3.4,Fast,Outswinger,135 km/h,Sweep,0
2022,London,ODI,England,David Willey,Left-arm,3.5,Fast,Outswinger,140 km/h,Square Drive,0
2022,London,ODI,England,David Willey,Left-arm,3.6,Fast,Bouncer,145 km/h,Back Foot Defence,0
2022,London,ODI,England,Reece Topley,Left-arm,4.4,Fast,Yorker,135 km/h,Sweep,0
2022,London,ODI,England,Reece Topley,Left-arm,4.5,Fast,Outswinger,140 km/h,Straight Drive,4
2022,London,ODI,England,Reece Topley,Left-arm,4.6,Fast,Outswinger,145 km/h,Forward Defence,0
2022,London,ODI,England,Reece Topley,Left-arm,6.1,Fast,Yorker,135 km/h,Straight Drive,4
2022,London,ODI,England,Reece Topley,Left-arm,6.2,Fast,Bouncer,140 km/h,Off Drive,4
2022,London,ODI,England,Reece Topley,Left-arm,6.3,Fast,Yorker,145 km/h,Forward Defence,0
2022,London,ODI,England,Reece Topley,Left-arm,6.4,Fast,Outswinger,135 km/h,Forward Defence,0
2022,London,ODI,England,Reece Topley,Left-arm,6.5,Fast,Straight Seam,140 km/h,Off Drive,0
2022,London,ODI,England,Reece Topley,Left-arm,6.6,Fast,Outswinger,145 km/h,Off Drive,0
2022,London,ODI,England,David Willey,Left-arm,7.4,Fast,Outswinger,135 km/h,Square Drive,1
2022,London,ODI,England,David Willey,Left-arm,9.1,Fast,Straight Seam,140 km/h,Forward Defence,0
2022,London,ODI,England,David Willey,Left-arm,9.2,Fast,Outswinger,145 km/h,Forward Defence,0
2022,London,ODI,England,David Willey,Left-arm,9.3,Fast,Inswinger,135 km/h,Square Drive,1
2022,London,ODI,England,Brydon Carse,Right-arm,10.1,Fast,Bouncer,140 km/h,Square Drive,1
2022,London,ODI,England,Brydon Carse,Right-arm,10.4,Fast,Bouncer,145 km/h,Square Drive,0
2022,London,ODI,England,Brydon Carse,Right-arm,10.5,Fast,Yorker,135 km/h,Off Drive,1
2022,London,ODI,England,David Willey,Left-arm,11.1,Fast,Inswinger,140 km/h,Sweep,0
2022,London,ODI,England,David Willey,Left-arm,11.2,Fast,Straight Seam,145 km/h,Off Drive,W
2022-07-17 00:00:00,Manchester,ODI,England,Reece Topley,Left-arm,2.2,Fast,Outswinger,135 km/h,Forward Defence,0
2022,Manchester,ODI,England,Reece Topley,Left-arm,2.3,Fast,Yorker,140 km/h,Off Drive,0
2022,Manchester,ODI,England,Reece Topley,Left-arm,2.4,Fast,Inswinger,145 km/h,Cover Drive,0
2022,Manchester,ODI,England,Reece Topley,Left-arm,2.5,Fast,Straight Seam,135 km/h,Off Drive,0
2022,Manchester,ODI,England,Reece Topley,Left-arm,2.6,Fast,Inswinger,140 km/h,Off Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,3.2,Fast,Outswinger,145 km/h,Off Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,3.3,Fast,Outswinger,135 km/h,Cover Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,3.4,Fast,Straight Seam,140 km/h,Cover Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,3.5,Fast,Inswinger,145 km/h,Sweep,1
2022,Manchester,ODI,England,Reece Topley,Left-arm,4.1,Fast,Bouncer,135 km/h,Off Drive,1
2022,Manchester,ODI,England,David Willey,Left-arm,5.1,Fast,Bouncer,140 km/h,Off Drive,4
2022,Manchester,ODI,England,David Willey,Left-arm,5.2,Fast,Inswinger,145 km/h,Off Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,5.3,Fast,Outswinger,135 km/h,Sweep,4
2022,Manchester,ODI,England,David Willey,Left-arm,5.4,Fast,Inswinger,140 km/h,Back Foot Defence,0
2022,Manchester,ODI,England,David Willey,Left-arm,5.5,Fast,Bouncer,145 km/h,Square Drive,1
2022,Manchester,ODI,England,Reece Topley,Left-arm,6.4,Fast,Yorker,135 km/h,Off Drive,0
2022,Manchester,ODI,England,Reece Topley,Left-arm,6.5,Fast,Inswinger,140 km/h,Straight Drive,1
2022,Manchester,ODI,England,David Willey,Left-arm,7.1,Fast,Bouncer,145 km/h,On Drive,4
2022,Manchester,ODI,England,David Willey,Left-arm,7.2,Fast,Off Spin,135 km/h,Forward Defence,0
2022,Manchester,ODI,England,David Willey,Left-arm,7.3,Fast,Straight Seam,140 km/h,Square Drive,0
2022,Manchester,ODI,England,David Willey,Left-arm,7.4,Fast,Outswinger,145 km/h,Square Drive,1
2022,Manchester,ODI,England,Reece Topley,Left-arm,8.1,Fast,Bouncer,135 km/h,Off Drive,W
2022-12-04 00:00:00,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.3,Off-spin,Straight Seam,88 km/h,Square Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.4,Off-spin,Full,85 km/h,Square Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.5,Off-spin,Straight Seam,82 km/h,Square Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.6,Off-spin,Off Spin,88 km/h,Off Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,7.1,Off-spin,Straight Seam,87 km/h,Off Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,7.2,Off-spin,Straight Seam,88 km/h,On Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,7.3,Off-spin,Short Ball,89 km/h,On Drive,1
2022,Mirpur,ODI,Bangladesh,Hasan Mahmud,Right,8.1,Fast,Straight Seam,130 km/h,Off Drive,0
2022,Mirpur,ODI,Bangladesh,Hasan Mahmud,Right,8.2,Fast,Straight Seam,130 km/h,Square Drive,1
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,9.1,Off-spin,Straight Seam,88 km/h,Square Drive,4
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,9.2,Off-spin,Straight Seam,85 km/h,Square Drive,0
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,9.3,Off-spin,Straight Seam,82 km/h,On Drive,2
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,9.4,Off-spin,Straight Seam,88 km/h,On Drive,1
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,9.6,Off-spin,Straight Seam,87 km/h,Forward Defence,0
2022,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,10.4,Spin,Off Spin,88 km/h,Off Drive,W
2022-12-07 00:00:00,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,0.1,Off-spin,Off Spin,85 km/h,Square Drive,4
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,0.2,Off-spin,Short Ball,82 km/h,On Drive,1
2022,Mirpur,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,0.6,Off-spin,Straight Seam,88 km/h,Square Drive,0
2022,Mirpur,ODI,Bangladesh,Ebadot Hossain,Right-arm,1.3,Fast,Full,135 km/h,Off Drive,0
2022,Mirpur,ODI,Bangladesh,Ebadot Hossain,Right-arm,1.4,Fast,Short Ball,135 km/h,Square Drive,W
2022-12-10 00:00:00,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,4.2,Spin,Straight Seam,88 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,4.3,Spin,Straight Seam,85 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,4.4,Spin,Short Ball,82 km/h,On Drive,1
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,4.6,Spin,Short Ball,88 km/h,Cover Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.3,Spin,Straight Seam,87 km/h,Square Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.4,Spin,Full,88 km/h,Square Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.5,Spin,Slower Ball,89 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,5.6,Spin,Off Spin,80 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,6.1,Spin,Off Spin,85 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,6.2,Spin,Off Spin,88 km/h,On Drive,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,6.3,Spin,Off Spin,85 km/h,Sweep,0
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,6.4,Spin,Off Spin,82 km/h,Sweep,4
2022,Chattogram,ODI,Bangladesh,Mehidy Hasan Miraz,Right-arm,6.5,Spin,Off Spin,88 km/h,On Drive,1
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,8.4,Spin,Straight Seam,87 km/h,Off Drive,1
2022,Chattogram,ODI,Bangladesh,Ebadot Hossain,Right-arm,9.1,Spin,Straight Seam,88 km/h,Sweep,4
2022,Chattogram,ODI,Bangladesh,Ebadot Hossain,Right-arm,9.1,Fast,Short Ball,138 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Ebadot Hossain,Right-arm,9.2,Fast,Inswinger,130 km/h,Square Drive,1
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,10.1,Spin,Straight Seam,87 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,10.2,Spin,Full,88 km/h,Off Drive,1
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,10.4,Spin,Straight Seam,138 km/h,Cover Drive,0
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,10.6,Spin,Full,130 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,12.1,Spin,Full,88 km/h,Cover Drive,1
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,12.3,Spin,Straight Seam,85 km/h,Off Drive,1
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,12.5,Spin,Straight Seam,135 km/h,Off Drive,0
2022,Chattogram,ODI,Bangladesh,Shakib Al Hasan,Left-arm,12.6,Spin,Leg Spin,135 km/h,On Drive,2
